date,time_idx,group_id,city_id,hospital_id_enc,hospital_beds,staff_count,population_density,admissions,lag_1_admissions,lag_7_admissions,rolling_14_admissions,aqi,temp,humidity,rainfall,wind_speed,mobility_index,outbreak_index,festival_flag,holiday_flag,weekday,is_weekend,aqi_forecast_1,temp_forecast_1,rainfall_forecast_1,aqi_forecast_2,temp_forecast_2,rainfall_forecast_2,aqi_forecast_3,temp_forecast_3,rainfall_forecast_3,aqi_forecast_4,temp_forecast_4,rainfall_forecast_4,aqi_forecast_5,temp_forecast_5,rainfall_forecast_5,aqi_forecast_6,temp_forecast_6,rainfall_forecast_6,aqi_forecast_7,temp_forecast_7,rainfall_forecast_7
2025-07-05,37,NOIH2,4,1,88,34,9000,135,153,205,176.07,211,28.57,63.56,6,2.91,81,0.0,0,0,5,1,209,28.42,6,223,28.28,6,222,28.14,6,220,28.02,6,219,27.9,6,218,27.8,6,201,27.71,6
2025-07-06,38,NOIH2,4,1,88,34,9000,136,135,240,174.57,209,28.42,63.31,6,2.88,81,0.0,0,0,6,1,223,28.28,6,222,28.14,6,220,28.02,6,219,27.9,6,218,27.8,6,201,27.71,6,200,27.64,6
2025-07-07,39,NOIH2,4,1,88,34,9000,174,136,168,173.36,223,28.28,63.06,6,2.86,91,0.0,0,0,0,0,222,28.14,6,220,28.02,6,219,27.9,6,218,27.8,6,201,27.71,6,200,27.64,6,214,27.58,7
2025-07-08,40,NOIH2,4,1,88,34,9000,172,174,172,173.0,222,28.14,62.81,6,2.83,91,0.0,0,0,1,0,220,28.02,6,219,27.9,6,218,27.8,6,201,27.71,6,200,27.64,6,214,27.58,7,213,27.53,7
2025-07-09,41,NOIH2,4,1,88,34,9000,155,172,155,173.14,220,28.02,62.55,6,2.81,91,0.0,0,0,2,0,219,27.9,6,218,27.8,6,201,27.71,6,200,27.64,6,214,27.58,7,213,27.53,7,212,27.5,7
2025-07-10,42,NOIH2,4,1,88,34,9000,156,155,151,171.79,219,27.9,62.3,6,2.78,91,0.0,0,0,3,0,218,27.8,6,201,27.71,6,200,27.64,6,214,27.58,7,213,27.53,7,212,27.5,7,211,27.48,7
2025-07-11,43,NOIH2,4,1,88,34,9000,163,156,153,166.79,218,27.8,62.04,6,2.76,91,0.0,0,0,4,0,201,27.71,6,200,27.64,6,214,27.58,7,213,27.53,7,212,27.5,7,211,27.48,7,210,27.48,7
2025-07-12,44,NOIH2,4,1,88,34,9000,141,163,135,162.21,201,27.71,61.78,6,2.73,81,0.0,0,0,5,1,200,27.64,6,214,27.58,7,213,27.53,7,212,27.5,7,211,27.48,7,210,27.48,7,194,27.48,7
2025-07-13,45,NOIH2,4,1,88,34,9000,234,141,136,161.79,200,27.64,61.53,6,2.7,81,0.4,0,0,6,1,214,27.58,7,213,27.53,7,212,27.5,7,211,27.48,7,210,27.48,7,194,27.48,7,193,27.5,7
2025-07-14,46,NOIH2,4,1,88,34,9000,155,234,174,160.86,214,27.58,61.27,7,2.68,91,0.0,0,0,0,0,213,27.53,7,212,27.5,7,211,27.48,7,210,27.48,7,194,27.48,7,193,27.5,7,207,27.53,7
2025-07-15,47,NOIH2,4,1,88,34,9000,150,155,172,159.29,213,27.53,61.01,7,2.65,91,0.0,0,0,1,0,212,27.5,7,211,27.48,7,210,27.48,7,194,27.48,7,193,27.5,7,207,27.53,7,206,27.57,7
2025-07-16,48,NOIH2,4,1,88,34,9000,146,150,155,158.64,212,27.5,60.76,7,2.63,91,0.0,0,0,2,0,211,27.48,7,210,27.48,7,194,27.48,7,193,27.5,7,207,27.53,7,206,27.57,7,206,27.62,7
2025-07-17,49,NOIH2,4,1,88,34,9000,141,146,156,157.93,211,27.48,60.5,7,2.6,91,0.0,0,0,3,0,210,27.48,7,194,27.48,7,193,27.5,7,207,27.53,7,206,27.57,7,206,27.62,7,205,27.67,7
2025-07-18,50,NOIH2,4,1,88,34,9000,146,141,163,157.43,210,27.48,60.24,7,2.58,91,0.0,0,0,4,0,194,27.48,7,193,27.5,7,207,27.53,7,206,27.57,7,206,27.62,7,205,27.67,7,204,27.73,7
2025-07-19,51,NOIH2,4,1,88,34,9000,126,146,141,156.79,194,27.48,59.98,7,2.55,81,0.0,0,0,5,1,193,27.5,7,207,27.53,7,206,27.57,7,206,27.62,7,205,27.67,7,204,27.73,7,189,27.79,8
2025-07-20,52,NOIH2,4,1,88,34,9000,130,126,234,156.36,193,27.5,59.72,7,2.53,81,0.0,0,0,6,1,207,27.53,7,206,27.57,7,206,27.62,7,205,27.67,7,204,27.73,7,189,27.79,8,188,27.86,8
2025-07-21,53,NOIH2,4,1,88,34,9000,168,130,155,155.93,207,27.53,59.46,7,2.51,91,0.0,0,0,0,0,206,27.57,7,206,27.62,7,205,27.67,7,204,27.73,7,189,27.79,8,188,27.86,8,203,27.92,8
2025-07-22,54,NOIH2,4,1,88,34,9000,168,168,150,155.64,206,27.57,59.21,7,2.48,91,0.0,0,0,1,0,206,27.62,7,205,27.67,7,204,27.73,7,189,27.79,8,188,27.86,8,203,27.92,8,202,27.98,8
2025-07-23,55,NOIH2,4,1,88,34,9000,192,168,146,158.29,206,27.62,58.95,7,2.46,91,0.0,0,0,2,0,205,27.67,7,204,27.73,7,189,27.79,8,188,27.86,8,203,27.92,8,202,27.98,8,202,28.03,8
2025-07-24,56,NOIH2,4,1,88,34,9000,152,192,141,158.0,205,27.67,58.69,7,2.43,91,0.0,0,0,3,0,204,27.73,7,189,27.79,8,188,27.86,8,203,27.92,8,202,27.98,8,202,28.03,8,201,28.09,8
2025-07-25,57,NOIH2,4,1,88,34,9000,142,152,146,156.5,204,27.73,58.43,7,2.41,91,0.0,0,0,4,0,189,27.79,8,188,27.86,8,203,27.92,8,202,27.98,8,202,28.03,8,201,28.09,8,201,28.13,8
2025-07-26,58,NOIH2,4,1,88,34,9000,137,142,126,156.21,189,27.79,58.18,8,2.39,81,0.0,0,0,5,1,188,27.86,8,203,27.92,8,202,27.98,8,202,28.03,8,201,28.09,8,201,28.13,8,185,28.16,8
2025-07-27,59,NOIH2,4,1,88,34,9000,131,137,130,148.86,188,27.86,57.92,8,2.36,81,0.0,0,0,6,1,203,27.92,8,202,27.98,8,202,28.03,8,201,28.09,8,201,28.13,8,185,28.16,8,184,28.19,8
2025-07-28,60,NOIH2,4,1,88,34,9000,147,131,168,148.29,203,27.92,57.67,8,2.34,91,0.0,0,1,0,0,202,27.98,8,202,28.03,8,201,28.09,8,201,28.13,8,185,28.16,8,184,28.19,8,199,28.21,8
2025-07-29,61,NOIH2,4,1,88,34,9000,166,147,168,149.43,202,27.98,57.41,8,2.32,91,0.0,0,0,1,0,202,28.03,8,201,28.09,8,201,28.13,8,185,28.16,8,184,28.19,8,199,28.21,8,198,28.21,8
2025-07-30,62,NOIH2,4,1,88,34,9000,140,166,192,149.0,202,28.03,57.16,8,2.29,91,0.0,0,0,2,0,201,28.09,8,201,28.13,8,185,28.16,8,184,28.19,8,199,28.21,8,198,28.21,8,198,28.2,8
2025-07-31,63,NOIH2,4,1,88,34,9000,143,140,152,149.14,201,28.09,56.91,8,2.27,91,0.0,0,0,3,0,201,28.13,8,185,28.16,8,184,28.19,8,199,28.21,8,198,28.21,8,198,28.2,8,197,28.18,8
2025-08-01,64,NOIH2,4,1,88,34,9000,150,143,142,149.43,201,28.13,56.65,8,2.25,91,0.0,0,0,4,0,185,28.16,8,184,28.19,8,199,28.21,8,198,28.21,8,198,28.2,8,197,28.18,8,196,28.15,9
2025-08-02,65,NOIH2,4,1,88,34,9000,135,150,137,150.07,185,28.16,56.4,8,2.23,81,0.0,0,0,5,1,184,28.19,8,199,28.21,8,198,28.21,8,198,28.2,8,197,28.18,8,196,28.15,9,181,28.11,9
2025-08-03,66,NOIH2,4,1,88,34,9000,127,135,131,149.86,184,28.19,56.15,8,2.2,81,0.0,0,0,6,1,199,28.21,8,198,28.21,8,198,28.2,8,197,28.18,8,196,28.15,9,181,28.11,9,180,28.05,9
2025-08-04,67,NOIH2,4,1,88,34,9000,162,127,147,149.43,199,28.21,55.9,8,2.18,91,0.0,0,0,0,0,198,28.21,8,198,28.2,8,197,28.18,8,196,28.15,9,181,28.11,9,180,28.05,9,194,27.98,9
2025-08-05,68,NOIH2,4,1,88,34,9000,155,162,166,148.5,198,28.21,55.65,8,2.16,91,0.0,0,0,1,0,198,28.2,8,197,28.18,8,196,28.15,9,181,28.11,9,180,28.05,9,194,27.98,9,193,27.91,9
2025-08-06,69,NOIH2,4,1,88,34,9000,142,155,140,144.93,198,28.2,55.41,8,2.14,91,0.0,0,0,2,0,197,28.18,8,196,28.15,9,181,28.11,9,180,28.05,9,194,27.98,9,193,27.91,9,192,27.82,9
2025-08-07,70,NOIH2,4,1,88,34,9000,141,142,143,144.14,197,28.18,55.16,8,2.12,91,0.0,0,0,3,0,196,28.15,9,181,28.11,9,180,28.05,9,194,27.98,9,193,27.91,9,192,27.82,9,191,27.72,9
2025-08-08,71,NOIH2,4,1,88,34,9000,140,141,150,144.0,196,28.15,54.92,9,2.1,91,0.0,0,0,4,0,181,28.11,9,180,28.05,9,194,27.98,9,193,27.91,9,192,27.82,9,191,27.72,9,190,27.61,9
2025-08-09,72,NOIH2,4,1,88,34,9000,128,140,135,143.36,181,28.11,54.68,9,2.08,81,0.0,0,0,5,1,180,28.05,9,194,27.98,9,193,27.91,9,192,27.82,9,191,27.72,9,190,27.61,9,174,27.5,9
2025-08-10,73,NOIH2,4,1,88,34,9000,127,128,127,143.07,180,28.05,54.44,9,2.06,81,0.0,0,0,6,1,194,27.98,9,193,27.91,9,192,27.82,9,191,27.72,9,190,27.61,9,174,27.5,9,173,27.39,9
2025-08-11,74,NOIH2,4,1,88,34,9000,144,127,162,142.86,194,27.98,54.2,9,2.04,91,0.0,0,0,0,0,193,27.91,9,192,27.82,9,191,27.72,9,190,27.61,9,174,27.5,9,173,27.39,9,187,27.27,9
2025-08-12,75,NOIH2,4,1,88,34,9000,154,144,155,142.0,193,27.91,53.96,9,2.02,91,0.0,0,0,1,0,192,27.82,9,191,27.72,9,190,27.61,9,174,27.5,9,173,27.39,9,187,27.27,9,186,27.15,9
2025-08-13,76,NOIH2,4,1,88,34,9000,140,154,142,142.0,192,27.82,53.73,9,2.0,91,0.0,0,0,2,0,191,27.72,9,190,27.61,9,174,27.5,9,173,27.39,9,187,27.27,9,186,27.15,9,185,27.03,9
2025-08-14,77,NOIH2,4,1,88,34,9000,144,140,141,142.07,191,27.72,53.49,9,1.98,91,0.0,0,0,3,0,190,27.61,9,174,27.5,9,173,27.39,9,187,27.27,9,186,27.15,9,185,27.03,9,184,26.91,9
2025-08-15,78,NOIH2,4,1,88,34,9000,150,144,140,142.07,190,27.61,53.26,9,1.96,91,0.0,0,0,4,0,174,27.5,9,173,27.39,9,187,27.27,9,186,27.15,9,185,27.03,9,184,26.91,9,183,26.8,9
2025-08-16,79,NOIH2,4,1,88,34,9000,123,150,128,141.21,174,27.5,53.03,9,1.94,81,0.0,0,0,5,1,173,27.39,9,187,27.27,9,186,27.15,9,185,27.03,9,184,26.91,9,183,26.8,9,167,26.69,9
2025-08-17,80,NOIH2,4,1,88,34,9000,127,123,127,141.21,173,27.39,52.8,9,1.92,81,0.0,0,0,6,1,187,27.27,9,186,27.15,9,185,27.03,9,184,26.91,9,183,26.8,9,167,26.69,9,166,26.59,9
2025-08-18,81,NOIH2,4,1,88,34,9000,160,127,144,141.07,187,27.27,52.58,9,1.91,91,0.0,0,0,0,0,186,27.15,9,185,27.03,9,184,26.91,9,183,26.8,9,167,26.69,9,166,26.59,9,180,26.5,10
2025-08-19,82,NOIH2,4,1,88,34,9000,324,160,154,153.14,186,27.15,52.35,9,1.89,91,1.0,0,0,1,0,185,27.03,9,184,26.91,9,183,26.8,9,167,26.69,9,166,26.59,9,180,26.5,10,259,26.42,10
2025-08-20,83,NOIH2,4,1,88,34,9000,144,324,140,153.29,185,27.03,52.13,9,1.87,91,0.0,0,0,2,0,184,26.91,9,183,26.8,9,167,26.69,9,166,26.59,9,180,26.5,10,259,26.42,10,258,26.35,10
2025-08-21,84,NOIH2,4,1,88,34,9000,141,144,144,153.29,184,26.91,51.91,9,1.85,91,0.0,0,0,3,0,183,26.8,9,167,26.69,9,166,26.59,9,180,26.5,10,259,26.42,10,258,26.35,10,257,26.29,10
2025-08-22,85,NOIH2,4,1,88,34,9000,140,141,150,153.29,183,26.8,51.7,9,1.84,91,0.0,0,0,4,0,167,26.69,9,166,26.59,9,180,26.5,10,259,26.42,10,258,26.35,10,257,26.29,10,176,26.25,10
2025-08-23,86,NOIH2,4,1,88,34,9000,118,140,123,152.57,167,26.69,51.48,9,1.82,81,0.0,0,0,5,1,166,26.59,9,180,26.5,10,259,26.42,10,258,26.35,10,257,26.29,10,176,26.25,10,161,26.22,10
2025-08-24,87,NOIH2,4,1,88,34,9000,119,118,127,152.0,166,26.59,51.27,9,1.81,81,0.0,0,0,6,1,180,26.5,10,259,26.42,10,258,26.35,10,257,26.29,10,176,26.25,10,161,26.22,10,160,26.2,10
2025-08-25,88,NOIH2,4,1,88,34,9000,150,119,160,152.43,180,26.5,51.06,10,1.79,91,0.0,0,0,0,0,259,26.42,10,258,26.35,10,257,26.29,10,176,26.25,10,161,26.22,10,160,26.2,10,174,26.2,10
2025-08-26,89,NOIH2,4,1,88,34,9000,201,150,324,155.79,259,26.42,50.86,10,1.78,66,0.0,1,0,1,0,258,26.35,10,257,26.29,10,176,26.25,10,161,26.22,10,160,26.2,10,174,26.2,10,174,26.22,10
2025-08-27,90,NOIH2,4,1,88,34,9000,204,201,144,160.36,258,26.35,50.65,10,1.76,66,0.0,1,0,2,0,257,26.29,10,176,26.25,10,161,26.22,10,160,26.2,10,174,26.2,10,174,26.22,10,173,26.24,10
2025-08-28,91,NOIH2,4,1,88,34,9000,189,204,141,163.57,257,26.29,50.45,10,1.75,66,0.0,1,0,3,0,176,26.25,10,161,26.22,10,160,26.2,10,174,26.2,10,174,26.22,10,173,26.24,10,173,26.29,10
2025-08-29,92,NOIH2,4,1,88,34,9000,131,189,140,162.21,176,26.25,50.26,10,1.73,91,0.0,0,0,4,0,161,26.22,10,160,26.2,10,174,26.2,10,174,26.22,10,173,26.24,10,173,26.29,10,172,26.34,10
2025-08-30,93,NOIH2,4,1,88,34,9000,119,131,118,161.93,161,26.22,50.06,10,1.72,81,0.0,0,0,5,1,160,26.2,10,174,26.2,10,174,26.22,10,173,26.24,10,173,26.29,10,172,26.34,10,157,26.41,10
2025-08-31,94,NOIH2,4,1,88,34,9000,121,119,119,161.5,160,26.2,49.87,10,1.71,81,0.0,0,0,6,1,174,26.2,10,174,26.22,10,173,26.24,10,173,26.29,10,172,26.34,10,157,26.41,10,157,26.49,10
2025-09-01,95,NOIH2,4,1,88,34,9000,138,121,150,159.93,174,26.2,49.68,10,1.69,91,0.0,0,0,0,0,174,26.22,10,173,26.24,10,173,26.29,10,172,26.34,10,157,26.41,10,157,26.49,10,172,26.58,10
2025-09-02,96,NOIH2,4,1,88,34,9000,147,138,201,147.29,174,26.22,49.49,10,1.68,91,0.0,0,0,1,0,173,26.24,10,173,26.29,10,172,26.34,10,157,26.41,10,157,26.49,10,172,26.58,10,171,26.68,10
2025-09-03,97,NOIH2,4,1,88,34,9000,129,147,204,146.21,173,26.24,49.31,10,1.67,91,0.0,0,0,2,0,173,26.29,10,172,26.34,10,157,26.41,10,157,26.49,10,172,26.58,10,171,26.68,10,171,26.78,10
2025-09-04,98,NOIH2,4,1,88,34,9000,130,129,189,145.43,173,26.29,49.13,10,1.66,91,0.0,0,0,3,0,172,26.34,10,157,26.41,10,157,26.49,10,172,26.58,10,171,26.68,10,171,26.78,10,171,26.89,10
2025-09-05,99,NOIH2,4,1,88,34,9000,134,130,131,145.0,172,26.34,48.96,10,1.64,91,0.0,0,0,4,0,157,26.41,10,157,26.49,10,172,26.58,10,171,26.68,10,171,26.78,10,171,26.89,10,171,27.01,10
2025-09-06,100,NOIH2,4,1,88,34,9000,116,134,119,144.86,157,26.41,48.78,10,1.63,81,0.0,0,0,5,1,157,26.49,10,172,26.58,10,171,26.68,10,171,26.78,10,171,26.89,10,171,27.01,10,156,27.12,10
2025-09-07,101,NOIH2,4,1,88,34,9000,109,116,121,144.14,157,26.49,48.61,10,1.62,81,0.0,0,0,6,1,172,26.58,10,171,26.68,10,171,26.78,10,171,26.89,10,171,27.01,10,156,27.12,10,156,27.24,10
2025-09-08,102,NOIH2,4,1,88,34,9000,146,109,138,143.86,172,26.58,48.45,10,1.61,91,0.0,0,0,0,0,171,26.68,10,171,26.78,10,171,26.89,10,171,27.01,10,156,27.12,10,156,27.24,10,172,27.36,10
2025-09-09,103,NOIH2,4,1,88,34,9000,136,146,147,139.21,171,26.68,48.28,10,1.6,91,0.0,0,0,1,0,171,26.78,10,171,26.89,10,171,27.01,10,156,27.12,10,156,27.24,10,172,27.36,10,172,27.47,10
2025-09-10,104,NOIH2,4,1,88,34,9000,133,136,129,134.14,171,26.78,48.12,10,1.59,91,0.0,0,0,2,0,171,26.89,10,171,27.01,10,156,27.12,10,156,27.24,10,172,27.36,10,172,27.47,10,172,27.58,10
2025-09-11,105,NOIH2,4,1,88,34,9000,127,133,130,129.71,171,26.89,47.97,10,1.59,91,0.0,0,0,3,0,171,27.01,10,156,27.12,10,156,27.24,10,172,27.36,10,172,27.47,10,172,27.58,10,172,27.68,10
2025-09-12,106,NOIH2,4,1,88,34,9000,123,127,134,129.14,171,27.01,47.82,10,1.58,91,0.0,0,0,4,0,156,27.12,10,156,27.24,10,172,27.36,10,172,27.47,10,172,27.58,10,172,27.68,10,172,27.77,10
2025-09-13,107,NOIH2,4,1,88,34,9000,119,123,116,129.14,156,27.12,47.67,10,1.57,81,0.0,0,0,5,1,156,27.24,10,172,27.36,10,172,27.47,10,172,27.58,10,172,27.68,10,172,27.77,10,157,27.86,10
2025-09-14,108,NOIH2,4,1,88,34,9000,119,119,109,129.0,156,27.24,47.52,10,1.56,81,0.0,0,0,6,1,172,27.36,10,172,27.47,10,172,27.58,10,172,27.68,10,172,27.77,10,157,27.86,10,157,27.93,10
2025-09-15,109,NOIH2,4,1,88,34,9000,142,119,146,129.29,172,27.36,47.38,10,1.55,91,0.0,0,0,0,0,172,27.47,10,172,27.58,10,172,27.68,10,172,27.77,10,157,27.86,10,157,27.93,10,172,28.0,10
2025-09-16,110,NOIH2,4,1,88,34,9000,152,142,136,129.64,172,27.47,47.24,10,1.55,91,0.0,0,0,1,0,172,27.58,10,172,27.68,10,172,27.77,10,157,27.86,10,157,27.93,10,172,28.0,10,173,28.05,10
2025-09-17,111,NOIH2,4,1,88,34,9000,134,152,133,130.0,172,27.58,47.11,10,1.54,91,0.0,0,0,2,0,172,27.68,10,172,27.77,10,157,27.86,10,157,27.93,10,172,28.0,10,173,28.05,10,173,28.09,10
2025-09-18,112,NOIH2,4,1,88,34,9000,138,134,127,130.57,172,27.68,46.98,10,1.54,91,0.0,0,0,3,0,172,27.77,10,157,27.86,10,157,27.93,10,172,28.0,10,173,28.05,10,173,28.09,10,173,28.12,10
2025-09-19,113,NOIH2,4,1,88,34,9000,129,138,123,130.21,172,27.77,46.85,10,1.53,91,0.0,0,0,4,0,157,27.86,10,157,27.93,10,172,28.0,10,173,28.05,10,173,28.09,10,173,28.12,10,173,28.13,10
2025-09-20,114,NOIH2,4,1,88,34,9000,115,129,119,130.14,157,27.86,46.73,10,1.53,81,0.0,0,0,5,1,157,27.93,10,172,28.0,10,173,28.05,10,173,28.09,10,173,28.12,10,173,28.13,10,158,28.13,10
2025-09-21,115,NOIH2,4,1,88,34,9000,109,115,119,130.14,157,27.93,46.61,10,1.52,81,0.0,0,0,6,1,172,28.0,10,173,28.05,10,173,28.09,10,173,28.12,10,173,28.13,10,158,28.13,10,158,28.13,10
2025-09-22,116,NOIH2,4,1,88,34,9000,138,109,142,129.57,172,28.0,46.5,10,1.52,91,0.0,0,0,0,0,173,28.05,10,173,28.09,10,173,28.12,10,173,28.13,10,158,28.13,10,158,28.13,10,172,28.11,10
2025-09-23,117,NOIH2,4,1,88,34,9000,144,138,152,130.14,173,28.05,46.39,10,1.51,91,0.0,0,0,1,0,173,28.09,10,173,28.12,10,173,28.13,10,158,28.13,10,158,28.13,10,172,28.11,10,172,28.08,10
2025-09-24,118,NOIH2,4,1,88,34,9000,132,144,134,130.07,173,28.09,46.28,10,1.51,91,0.0,0,0,2,0,173,28.12,10,173,28.13,10,158,28.13,10,158,28.13,10,172,28.11,10,172,28.08,10,172,28.04,5
2025-09-25,119,NOIH2,4,1,88,34,9000,198,132,138,135.14,173,28.12,46.18,10,1.51,91,0.4,0,0,3,0,173,28.13,10,158,28.13,10,158,28.13,10,172,28.11,10,172,28.08,10,172,28.04,5,172,27.99,5
2025-09-26,120,NOIH2,4,1,88,34,9000,130,198,129,135.64,173,28.13,46.08,10,1.51,91,0.0,0,0,4,0,158,28.13,10,158,28.13,10,172,28.11,10,172,28.08,10,172,28.04,5,172,27.99,5,172,27.94,5
2025-09-27,121,NOIH2,4,1,88,34,9000,117,130,115,135.5,158,28.13,45.99,10,1.5,81,0.0,0,0,5,1,158,28.13,10,172,28.11,10,172,28.08,10,172,28.04,5,172,27.99,5,172,27.94,5,157,27.88,5
2025-09-28,122,NOIH2,4,1,88,34,9000,119,117,109,135.5,158,28.13,45.9,10,1.5,81,0.0,0,0,6,1,172,28.11,10,172,28.08,10,172,28.04,5,172,27.99,5,172,27.94,5,157,27.88,5,156,27.81,5
2025-09-29,123,NOIH2,4,1,88,34,9000,144,119,138,135.64,172,28.11,45.81,10,1.5,91,0.0,0,0,0,0,172,28.08,10,172,28.04,5,172,27.99,5,172,27.94,5,157,27.88,5,156,27.81,5,171,27.75,5
2025-09-30,124,NOIH2,4,1,88,34,9000,145,144,144,135.14,172,28.08,45.73,10,1.5,91,0.0,0,0,1,0,172,28.04,5,172,27.99,5,172,27.94,5,157,27.88,5,156,27.81,5,171,27.75,5,171,27.68,5
2025-10-01,125,NOIH2,4,1,88,34,9000,134,145,132,135.14,172,28.04,45.65,5,1.5,91,0.0,0,0,2,0,172,27.99,5,172,27.94,5,157,27.88,5,156,27.81,5,171,27.75,5,171,27.68,5,171,27.62,5
2025-10-02,126,NOIH2,4,1,88,34,9000,136,134,198,135.0,172,27.99,45.58,5,1.5,91,0.0,0,0,3,0,172,27.94,5,157,27.88,5,156,27.81,5,171,27.75,5,171,27.68,5,171,27.62,5,170,27.56,5
2025-10-03,127,NOIH2,4,1,88,34,9000,132,136,130,135.21,172,27.94,45.51,5,1.5,91,0.0,0,0,4,0,157,27.88,5,156,27.81,5,171,27.75,5,171,27.68,5,171,27.62,5,170,27.56,5,170,27.5,5
2025-10-04,128,NOIH2,4,1,88,34,9000,114,132,117,135.14,157,27.88,45.44,5,1.5,81,0.0,0,0,5,1,156,27.81,5,171,27.75,5,171,27.68,5,171,27.62,5,170,27.56,5,170,27.5,5,155,27.46,5
2025-10-05,129,NOIH2,4,1,88,34,9000,117,114,119,135.71,156,27.81,45.38,5,1.5,81,0.0,0,0,6,1,171,27.75,5,171,27.68,5,171,27.62,5,170,27.56,5,170,27.5,5,155,27.46,5,155,27.42,5
2025-10-06,130,NOIH2,4,1,88,34,9000,147,117,144,136.36,171,27.75,45.33,5,1.51,91,0.0,0,0,0,0,171,27.68,5,171,27.62,5,170,27.56,5,170,27.5,5,155,27.46,5,155,27.42,5,170,27.38,5
2025-10-07,131,NOIH2,4,1,88,34,9000,143,147,145,136.29,171,27.68,45.28,5,1.51,91,0.0,0,0,1,0,171,27.62,5,170,27.56,5,170,27.5,5,155,27.46,5,155,27.42,5,170,27.38,5,169,27.36,5
2025-10-08,132,NOIH2,4,1,88,34,9000,133,143,134,136.36,171,27.62,45.23,5,1.51,91,0.0,0,0,2,0,170,27.56,5,170,27.5,5,155,27.46,5,155,27.42,5,170,27.38,5,169,27.36,5,169,27.35,5
2025-10-09,133,NOIH2,4,1,88,34,9000,128,133,136,131.36,170,27.56,45.19,5,1.52,91,0.0,0,0,3,0,170,27.5,5,155,27.46,5,155,27.42,5,170,27.38,5,169,27.36,5,169,27.35,5,169,27.36,5
2025-10-10,134,NOIH2,4,1,88,34,9000,132,128,132,131.5,170,27.5,45.15,5,1.52,91,0.0,0,0,4,0,155,27.46,5,155,27.42,5,170,27.38,5,169,27.36,5,169,27.35,5,169,27.36,5,169,27.38,5
2025-10-11,135,NOIH2,4,1,88,34,9000,116,132,114,131.43,155,27.46,45.11,5,1.52,81,0.0,0,0,5,1,155,27.42,5,170,27.38,5,169,27.36,5,169,27.35,5,169,27.36,5,169,27.38,5,154,27.41,5
2025-10-12,136,NOIH2,4,1,88,34,9000,111,116,117,130.86,155,27.42,45.08,5,1.53,81,0.0,0,0,6,1,170,27.38,5,169,27.36,5,169,27.35,5,169,27.36,5,169,27.38,5,154,27.41,5,155,27.45,5
2025-10-13,137,NOIH2,4,1,88,34,9000,142,111,147,130.71,170,27.38,45.06,5,1.53,91,0.0,0,0,0,0,169,27.36,5,169,27.35,5,169,27.36,5,169,27.38,5,154,27.41,5,155,27.45,5,170,27.51,5
2025-10-14,138,NOIH2,4,1,88,34,9000,147,142,143,130.86,169,27.36,45.04,5,1.54,91,0.0,0,0,1,0,169,27.35,5,169,27.36,5,169,27.38,5,154,27.41,5,155,27.45,5,170,27.51,5,170,27.59,5
2025-10-15,139,NOIH2,4,1,88,34,9000,139,147,133,131.21,169,27.35,45.02,5,1.54,91,0.0,0,0,2,0,169,27.36,5,169,27.38,5,154,27.41,5,155,27.45,5,170,27.51,5,170,27.59,5,170,27.68,5
2025-10-16,140,NOIH2,4,1,88,34,9000,127,139,128,130.57,169,27.36,45.01,5,1.55,91,0.0,0,0,3,0,169,27.38,5,154,27.41,5,155,27.45,5,170,27.51,5,170,27.59,5,170,27.68,5,171,27.78,5
2025-10-17,141,NOIH2,4,1,88,34,9000,127,127,132,130.21,169,27.38,45.0,5,1.56,91,0.0,0,0,4,0,154,27.41,5,155,27.45,5,170,27.51,5,170,27.59,5,170,27.68,5,171,27.78,5,171,27.89,5
2025-10-18,142,NOIH2,4,1,88,34,9000,117,127,116,130.43,154,27.41,45.0,5,1.57,81,0.0,0,0,5,1,155,27.45,5,170,27.51,5,170,27.59,5,170,27.68,5,171,27.78,5,171,27.89,5,157,28.02,5
2025-10-19,143,NOIH2,4,1,88,34,9000,111,117,111,130.0,155,27.45,45.0,5,1.57,81,0.0,0,0,6,1,170,27.51,5,170,27.59,5,170,27.68,5,171,27.78,5,171,27.89,5,157,28.02,5,158,28.15,5
2025-10-20,144,NOIH2,4,1,88,34,9000,138,111,142,129.36,170,27.51,45.01,5,1.58,91,0.0,0,0,0,0,170,27.59,5,170,27.68,5,171,27.78,5,171,27.89,5,157,28.02,5,158,28.15,5,173,28.29,5
2025-10-21,145,NOIH2,4,1,88,34,9000,143,138,147,129.36,170,27.59,45.02,5,1.59,91,0.0,0,0,1,0,170,27.68,5,171,27.78,5,171,27.89,5,157,28.02,5,158,28.15,5,173,28.29,5,174,28.45,5
2025-10-22,146,NOIH2,4,1,88,34,9000,136,143,139,129.57,170,27.68,45.03,5,1.6,91,0.0,0,0,2,0,171,27.78,5,171,27.89,5,157,28.02,5,158,28.15,5,173,28.29,5,174,28.45,5,175,28.6,5
2025-10-23,147,NOIH2,4,1,88,34,9000,133,136,127,129.93,171,27.78,45.05,5,1.61,91,0.0,0,0,3,0,171,27.89,5,157,28.02,5,158,28.15,5,173,28.29,5,174,28.45,5,175,28.6,5,176,28.76,5
