date,day_of_week,month,week_of_year,is_weekend,season,temperature,aqi,outbreak_index,mobility_index,population,population_density,elderly_ratio,hospital_id,hospital_capacity,icu_capacity,admissions
2018-02-11,6,2,6,1,winter,22.5,145.95,86.04,65.66116260882441,550000,5500,0.13,HOSP_6,500,90,244
2018-02-12,0,2,7,0,winter,22.62,146.47,86.72,69.99999999999999,550000,5500,0.13,HOSP_6,500,90,286
2018-02-13,1,2,7,0,winter,22.73,146.98,87.38,74.33883739117557,550000,5500,0.13,HOSP_6,500,90,281
2018-02-14,2,2,7,0,winter,22.85,147.48,88.02,77.81831482468027,550000,5500,0.13,HOSP_6,500,90,265
2018-02-15,3,2,7,0,winter,22.97,147.98,88.65,79.74927912181823,550000,5500,0.13,HOSP_6,500,90,263
2018-02-16,4,2,7,0,winter,23.1,148.47,89.27,79.74927912181823,550000,5500,0.13,HOSP_6,500,90,287
2018-02-17,5,2,7,1,winter,23.22,148.95,89.87,77.8183148246803,550000,5500,0.13,HOSP_6,500,90,257
2018-02-18,6,2,7,1,winter,23.35,149.42,90.45,74.33883739117559,550000,5500,0.13,HOSP_6,500,90,247
2018-02-19,0,2,8,0,winter,23.48,149.88,91.02,70.00000000000001,550000,5500,0.13,HOSP_6,500,90,289
2018-02-20,1,2,8,0,winter,23.61,150.33,91.57,65.66116260882443,550000,5500,0.13,HOSP_6,500,90,284
2018-02-21,2,2,8,0,winter,23.75,150.78,92.11,62.18168517531971,550000,5500,0.13,HOSP_6,500,90,268
2018-02-22,3,2,8,0,winter,23.88,151.21,92.63,60.25072087818176,550000,5500,0.13,HOSP_6,500,90,266
2018-02-23,4,2,8,0,winter,24.02,151.64,93.14,60.25072087818176,550000,5500,0.13,HOSP_6,500,90,289
2018-02-24,5,2,8,1,winter,24.16,152.05,93.62,62.1816851753197,550000,5500,0.13,HOSP_6,500,90,259
2018-02-25,6,2,8,1,winter,24.3,152.46,94.1,65.66116260882441,550000,5500,0.13,HOSP_6,500,90,249
2018-02-26,0,2,9,0,winter,24.44,152.86,94.55,69.99999999999999,550000,5500,0.13,HOSP_6,500,90,291
2018-02-27,1,2,9,0,winter,24.58,153.25,94.99,74.33883739117557,550000,5500,0.13,HOSP_6,500,90,286
2018-02-28,2,2,9,0,winter,24.73,153.62,95.41,77.81831482468029,550000,5500,0.13,HOSP_6,500,90,270
2018-03-01,3,3,9,0,spring,24.88,153.99,95.81,79.74927912181823,550000,5500,0.13,HOSP_6,500,90,268
2018-03-02,4,3,9,0,spring,25.02,154.35,96.19,79.74927912181825,550000,5500,0.13,HOSP_6,500,90,291
2018-03-03,5,3,9,1,spring,25.17,154.7,96.56,77.8183148246803,550000,5500,0.13,HOSP_6,500,90,261
2018-03-04,6,3,9,1,spring,25.33,155.04,96.91,74.33883739117559,550000,5500,0.13,HOSP_6,500,90,251
2018-03-05,0,3,10,0,spring,25.48,155.36,97.24,70.00000000000001,550000,5500,0.13,HOSP_6,500,90,293
2018-03-06,1,3,10,0,spring,25.63,155.68,97.55,65.66116260882443,550000,5500,0.13,HOSP_6,500,90,288
2018-03-07,2,3,10,0,spring,25.79,155.99,97.85,62.18168517531971,550000,5500,0.13,HOSP_6,500,90,272
2018-03-08,3,3,10,0,spring,25.95,156.28,98.12,60.25072087818177,550000,5500,0.13,HOSP_6,500,90,269
2018-03-09,4,3,10,0,spring,26.1,156.57,98.38,60.25072087818176,550000,5500,0.13,HOSP_6,500,90,293
2018-03-10,5,3,10,1,spring,26.26,156.84,98.62,62.181685175319714,550000,5500,0.13,HOSP_6,500,90,263
2018-03-11,6,3,10,1,spring,26.42,157.1,98.84,65.66116260882441,550000,5500,0.13,HOSP_6,500,90,252
2018-03-12,0,3,11,0,spring,26.58,157.35,99.04,69.99999999999999,550000,5500,0.13,HOSP_6,500,90,295
2018-03-13,1,3,11,0,spring,26.75,157.59,99.22,74.33883739117557,550000,5500,0.13,HOSP_6,500,90,290
2018-03-14,2,3,11,0,spring,26.91,157.82,99.38,77.81831482468029,550000,5500,0.13,HOSP_6,500,90,273
2018-03-15,3,3,11,0,spring,27.07,158.04,99.53,79.74927912181822,550000,5500,0.13,HOSP_6,500,90,271
2018-03-16,4,3,11,0,spring,27.24,158.25,99.65,79.74927912181823,550000,5500,0.13,HOSP_6,500,90,294
2018-03-17,5,3,11,1,spring,27.4,158.45,99.76,77.81831482468033,550000,5500,0.13,HOSP_6,500,90,264
2018-03-18,6,3,11,1,spring,27.57,158.63,99.85,74.33883739117559,550000,5500,0.13,HOSP_6,500,90,253
2018-03-19,0,3,12,0,spring,27.74,158.8,99.91,69.99999999999997,550000,5500,0.13,HOSP_6,500,90,296
2018-03-20,1,3,12,0,spring,27.91,158.96,99.96,65.66116260882443,550000,5500,0.13,HOSP_6,500,90,291
2018-03-21,2,3,12,0,spring,28.08,159.11,99.99,62.181685175319686,550000,5500,0.13,HOSP_6,500,90,274
2018-03-22,3,3,12,0,spring,28.24,159.25,100.0,60.25072087818177,550000,5500,0.13,HOSP_6,500,90,271
2018-03-23,4,3,12,0,spring,28.41,159.38,99.99,60.25072087818175,550000,5500,0.13,HOSP_6,500,90,295
2018-03-24,5,3,12,1,spring,28.58,159.49,99.96,62.18168517531969,550000,5500,0.13,HOSP_6,500,90,265
2018-03-25,6,3,12,1,spring,28.76,159.6,99.91,65.66116260882444,550000,5500,0.13,HOSP_6,500,90,254
2018-03-26,0,3,13,0,spring,28.93,159.69,99.85,69.99999999999999,550000,5500,0.13,HOSP_6,500,90,297
2018-03-27,1,3,13,0,spring,29.1,159.77,99.76,74.3388373911756,550000,5500,0.13,HOSP_6,500,90,291
2018-03-28,2,3,13,0,spring,29.27,159.84,99.65,77.81831482468029,550000,5500,0.13,HOSP_6,500,90,274
2018-03-29,3,3,13,0,spring,29.44,159.89,99.53,79.74927912181822,550000,5500,0.13,HOSP_6,500,90,272
2018-03-30,4,3,13,0,spring,29.61,159.94,99.38,79.74927912181826,550000,5500,0.13,HOSP_6,500,90,296
2018-03-31,5,3,13,1,spring,29.78,159.97,99.22,77.81831482468029,550000,5500,0.13,HOSP_6,500,90,265
2018-04-01,6,4,13,1,spring,29.96,159.99,99.04,74.3388373911756,550000,5500,0.13,HOSP_6,500,90,254
2018-04-02,0,4,14,0,spring,30.13,160.0,98.84,70.00000000000006,550000,5500,0.13,HOSP_6,500,90,297
2018-04-03,1,4,14,0,spring,30.3,160.0,98.62,65.66116260882444,550000,5500,0.13,HOSP_6,500,90,292
2018-04-04,2,4,14,0,spring,30.47,159.98,98.38,62.181685175319735,550000,5500,0.13,HOSP_6,500,90,275
2018-04-05,3,4,14,0,spring,30.65,159.96,98.12,60.25072087818177,550000,5500,0.13,HOSP_6,500,90,272
2018-04-06,4,4,14,0,spring,30.82,159.92,97.85,60.25072087818177,550000,5500,0.13,HOSP_6,500,90,296
2018-04-07,5,4,14,1,spring,30.99,159.87,97.55,62.18168517531969,550000,5500,0.13,HOSP_6,500,90,265
2018-04-08,6,4,14,1,spring,31.16,159.8,97.24,65.66116260882437,550000,5500,0.13,HOSP_6,500,90,254
2018-04-09,0,4,15,0,spring,31.33,159.73,96.91,69.99999999999999,550000,5500,0.13,HOSP_6,500,90,297
2018-04-10,1,4,15,0,spring,31.5,159.64,96.56,74.3388373911756,550000,5500,0.13,HOSP_6,500,90,291
2018-04-11,2,4,15,0,spring,31.67,159.55,96.19,77.81831482468029,550000,5500,0.13,HOSP_6,500,90,274
2018-04-12,3,4,15,0,spring,31.84,159.44,95.81,79.74927912181823,550000,5500,0.13,HOSP_6,500,90,272
2018-04-13,4,4,15,0,spring,32.01,159.32,95.41,79.74927912181823,550000,5500,0.13,HOSP_6,500,90,295
2018-04-14,5,4,15,1,spring,32.18,159.18,94.99,77.81831482468033,550000,5500,0.13,HOSP_6,500,90,265
2018-04-15,6,4,15,1,spring,32.34,159.04,94.55,74.33883739117553,550000,5500,0.13,HOSP_6,500,90,253
2018-04-16,0,4,16,0,spring,32.51,158.88,94.1,69.99999999999999,550000,5500,0.13,HOSP_6,500,90,296
2018-04-17,1,4,16,0,spring,32.68,158.72,93.62,65.66116260882444,550000,5500,0.13,HOSP_6,500,90,291
2018-04-18,2,4,16,0,spring,32.84,158.54,93.14,62.181685175319735,550000,5500,0.13,HOSP_6,500,90,273
2018-04-19,3,4,16,0,spring,33.01,158.35,92.63,60.25072087818177,550000,5500,0.13,HOSP_6,500,90,271
2018-04-20,4,4,16,0,spring,33.17,158.15,92.11,60.25072087818175,550000,5500,0.13,HOSP_6,500,90,294
2018-04-21,5,4,16,1,spring,33.33,157.93,91.57,62.181685175319686,550000,5500,0.13,HOSP_6,500,90,264
2018-04-22,6,4,16,1,spring,33.5,157.71,91.02,65.66116260882444,550000,5500,0.13,HOSP_6,500,90,252
2018-04-23,0,4,17,0,spring,33.66,157.48,90.45,69.99999999999999,550000,5500,0.13,HOSP_6,500,90,295
2018-04-24,1,4,17,0,spring,33.82,157.23,89.87,74.33883739117553,550000,5500,0.13,HOSP_6,500,90,289
2018-04-25,2,4,17,0,spring,33.98,156.97,89.27,77.81831482468029,550000,5500,0.13,HOSP_6,500,90,272
2018-04-26,3,4,17,0,spring,34.13,156.7,88.65,79.74927912181823,550000,5500,0.13,HOSP_6,500,90,270
2018-04-27,4,4,17,0,spring,34.29,156.42,88.02,79.74927912181823,550000,5500,0.13,HOSP_6,500,90,293
2018-04-28,5,4,17,1,spring,34.44,156.13,87.38,77.81831482468029,550000,5500,0.13,HOSP_6,500,90,262
2018-04-29,6,4,17,1,spring,34.6,155.83,86.72,74.3388373911756,550000,5500,0.13,HOSP_6,500,90,251
2018-04-30,0,4,18,0,spring,34.75,155.52,86.04,70.00000000000006,550000,5500,0.13,HOSP_6,500,90,293
2018-05-01,1,5,18,0,spring,34.9,155.2,85.36,65.6611626088245,550000,5500,0.13,HOSP_6,500,90,288
2018-05-02,2,5,18,0,spring,35.05,154.87,84.65,62.18168517531969,550000,5500,0.13,HOSP_6,500,90,271
2018-05-03,3,5,18,0,spring,35.2,154.53,83.94,60.25072087818177,550000,5500,0.13,HOSP_6,500,90,268
2018-05-04,4,5,18,0,spring,35.34,154.17,83.21,60.25072087818175,550000,5500,0.13,HOSP_6,500,90,291
2018-05-05,5,5,18,1,spring,35.49,153.81,82.47,62.181685175319686,550000,5500,0.13,HOSP_6,500,90,261
2018-05-06,6,5,18,1,spring,35.63,153.44,81.72,65.66116260882437,550000,5500,0.13,HOSP_6,500,90,249
2018-05-07,0,5,19,0,spring,35.77,153.05,80.95,69.99999999999997,550000,5500,0.13,HOSP_6,500,90,291
2018-05-08,1,5,19,0,spring,35.91,152.66,80.18,74.33883739117559,550000,5500,0.13,HOSP_6,500,90,286
2018-05-09,2,5,19,0,spring,36.05,152.26,79.39,77.81831482468029,550000,5500,0.13,HOSP_6,500,90,269
2018-05-10,3,5,19,0,spring,36.19,151.85,78.59,79.74927912181822,550000,5500,0.13,HOSP_6,500,90,266
2018-05-11,4,5,19,0,spring,36.32,151.43,77.78,79.74927912181823,550000,5500,0.13,HOSP_6,500,90,289
2018-05-12,5,5,19,1,spring,36.45,151.0,76.96,77.81831482468029,550000,5500,0.13,HOSP_6,500,90,259
2018-05-13,6,5,19,1,spring,36.58,150.56,76.12,74.3388373911756,550000,5500,0.13,HOSP_6,500,90,247
2018-05-14,0,5,20,0,spring,36.71,150.11,75.28,69.99999999999999,550000,5500,0.13,HOSP_6,500,90,289
2018-05-15,1,5,20,0,spring,36.84,149.65,74.43,65.66116260882444,550000,5500,0.13,HOSP_6,500,90,284
2018-05-16,2,5,20,0,spring,36.96,149.18,73.57,62.18168517531974,550000,5500,0.13,HOSP_6,500,90,267
2018-05-17,3,5,20,0,spring,37.09,148.71,72.7,60.25072087818175,550000,5500,0.13,HOSP_6,500,90,270
2018-05-18,4,5,20,0,spring,37.21,148.22,71.82,60.25072087818177,550000,5500,0.13,HOSP_6,500,90,293
2018-05-19,5,5,20,1,spring,37.32,147.73,70.93,62.181685175319686,550000,5500,0.13,HOSP_6,500,90,263
2018-05-20,6,5,20,1,spring,37.44,147.23,70.04,65.66116260882437,550000,5500,0.13,HOSP_6,500,90,251
2018-05-21,0,5,21,0,spring,37.55,146.72,69.13,69.99999999999997,550000,5500,0.13,HOSP_6,500,90,294
2018-05-22,1,5,21,0,spring,37.67,146.21,68.22,74.33883739117553,550000,5500,0.13,HOSP_6,500,90,288
2018-05-23,2,5,21,0,spring,37.78,145.68,67.31,77.81831482468029,550000,5500,0.13,HOSP_6,500,90,271
2018-05-24,3,5,21,0,spring,37.88,145.15,66.38,79.74927912181823,550000,5500,0.13,HOSP_6,500,90,268
2018-05-25,4,5,21,0,spring,37.99,144.61,65.45,79.74927912181825,550000,5500,0.13,HOSP_6,500,90,223
2018-05-26,5,5,21,1,spring,38.09,144.06,64.51,77.81831482468033,550000,5500,0.13,HOSP_6,500,90,195
2018-05-27,6,5,21,1,spring,38.19,143.51,63.57,74.33883739117567,550000,5500,0.13,HOSP_6,500,90,186
2018-05-28,0,5,22,0,spring,38.29,142.95,62.62,69.99999999999999,550000,5500,0.13,HOSP_6,500,90,229
2018-05-29,1,5,22,0,spring,38.38,142.38,61.67,65.66116260882444,550000,5500,0.13,HOSP_6,500,90,220
2018-05-30,2,5,22,0,spring,38.48,141.81,60.72,62.18168517531974,550000,5500,0.13,HOSP_6,500,90,211
2018-05-31,3,5,22,0,spring,38.57,141.23,59.75,60.25072087818179,550000,5500,0.13,HOSP_6,500,90,211
2018-06-01,4,6,22,0,summer,38.65,140.64,58.79,60.25072087818177,550000,5500,0.13,HOSP_6,500,90,221
2018-06-02,5,6,22,1,summer,38.74,140.05,57.82,62.181685175319686,550000,5500,0.13,HOSP_6,500,90,193
2018-06-03,6,6,22,1,summer,38.82,139.45,56.85,65.66116260882436,550000,5500,0.13,HOSP_6,500,90,184
2018-06-04,0,6,23,0,summer,38.9,138.85,55.88,70.00000000000004,550000,5500,0.13,HOSP_6,500,90,226
2018-06-05,1,6,23,0,summer,38.98,138.24,54.9,74.33883739117559,550000,5500,0.13,HOSP_6,500,90,217
2018-06-06,2,6,23,0,summer,39.05,137.62,53.92,77.81831482468029,550000,5500,0.13,HOSP_6,500,90,208
2018-06-07,3,6,23,0,summer,39.12,137.0,52.94,79.74927912181822,550000,5500,0.13,HOSP_6,500,90,208
2018-06-08,4,6,23,0,summer,39.19,136.37,51.96,79.74927912181823,550000,5500,0.13,HOSP_6,500,90,218
2018-06-09,5,6,23,1,summer,39.26,135.74,50.98,77.8183148246803,550000,5500,0.13,HOSP_6,500,90,191
2018-06-10,6,6,23,1,summer,39.32,135.11,50.0,74.3388373911756,550000,5500,0.13,HOSP_6,500,90,182
2018-06-11,0,6,24,0,summer,39.38,134.47,49.02,70.00000000000006,550000,5500,0.13,HOSP_6,500,90,223
2018-06-12,1,6,24,0,summer,39.44,133.82,48.04,65.66116260882451,550000,5500,0.13,HOSP_6,500,90,214
2018-06-13,2,6,24,0,summer,39.5,133.18,47.06,62.181685175319785,550000,5500,0.13,HOSP_6,500,90,206
2018-06-14,3,6,24,0,summer,39.55,132.52,46.08,60.25072087818177,550000,5500,0.13,HOSP_6,500,90,205
2018-06-15,4,6,24,0,summer,39.6,131.87,45.1,60.25072087818175,550000,5500,0.13,HOSP_6,500,90,215
2018-06-16,5,6,24,1,summer,39.65,131.21,44.12,62.18168517531973,550000,5500,0.13,HOSP_6,500,90,188
2018-06-17,6,6,24,1,summer,39.69,130.55,43.15,65.66116260882443,550000,5500,0.13,HOSP_6,500,90,180
2018-06-18,0,6,25,0,summer,39.73,129.88,42.18,69.99999999999997,550000,5500,0.13,HOSP_6,500,90,220
2018-06-19,1,6,25,0,summer,39.77,129.21,41.21,74.33883739117552,550000,5500,0.13,HOSP_6,500,90,212
2018-06-20,2,6,25,0,summer,39.8,128.54,40.25,77.81831482468033,550000,5500,0.13,HOSP_6,500,90,203
2018-06-21,3,6,25,0,summer,39.84,127.87,39.28,79.74927912181823,550000,5500,0.13,HOSP_6,500,90,203
2018-06-22,4,6,25,0,summer,39.87,127.19,38.33,79.74927912181825,550000,5500,0.13,HOSP_6,500,90,212
2018-06-23,5,6,25,1,summer,39.89,126.51,37.38,77.81831482468034,550000,5500,0.13,HOSP_6,500,90,186
2018-06-24,6,6,25,1,summer,39.92,125.83,36.43,74.33883739117567,550000,5500,0.13,HOSP_6,500,90,177
2018-06-25,0,6,26,0,summer,39.94,125.15,35.49,70.00000000000014,550000,5500,0.13,HOSP_6,500,90,217
2018-06-26,1,6,26,0,summer,39.96,124.47,34.55,65.66116260882457,550000,5500,0.13,HOSP_6,500,90,209
2018-06-27,2,6,26,0,summer,39.97,123.78,33.62,62.18168517531966,550000,5500,0.13,HOSP_6,500,90,200
2018-06-28,3,6,26,0,summer,39.98,123.1,32.69,60.25072087818175,550000,5500,0.13,HOSP_6,500,90,200
2018-06-29,4,6,26,0,summer,39.99,122.41,31.78,60.25072087818177,550000,5500,0.13,HOSP_6,500,90,209
2018-06-30,5,6,26,1,summer,40.0,121.72,30.87,62.181685175319686,550000,5500,0.13,HOSP_6,500,90,183
2018-07-01,6,7,26,1,summer,40.0,121.03,29.96,65.66116260882436,550000,5500,0.13,HOSP_6,500,90,175
2018-07-02,0,7,27,0,summer,40.0,120.34,29.07,69.9999999999999,550000,5500,0.13,HOSP_6,500,90,214
2018-07-03,1,7,27,0,summer,40.0,119.66,28.18,74.33883739117559,550000,5500,0.13,HOSP_6,500,90,206
2018-07-04,2,7,27,0,summer,39.99,118.97,27.3,77.81831482468027,550000,5500,0.13,HOSP_6,500,90,197
2018-07-05,3,7,27,0,summer,39.98,118.28,26.43,79.74927912181822,550000,5500,0.13,HOSP_6,500,90,197
2018-07-06,4,7,27,0,summer,39.97,117.59,25.57,79.74927912181826,550000,5500,0.13,HOSP_6,500,90,206
2018-07-07,5,7,27,1,summer,39.96,116.9,24.72,77.8183148246803,550000,5500,0.13,HOSP_6,500,90,180
2018-07-08,6,7,27,1,summer,39.94,116.22,23.88,74.33883739117562,550000,5500,0.13,HOSP_6,500,90,172
2018-07-09,0,7,28,0,summer,39.92,115.53,23.04,69.99999999999993,550000,5500,0.13,HOSP_6,500,90,211
2018-07-10,1,7,28,0,summer,39.89,114.85,22.22,65.66116260882438,550000,5500,0.13,HOSP_6,500,90,203
2018-07-11,2,7,28,0,summer,39.87,114.17,21.41,62.1816851753197,550000,5500,0.13,HOSP_6,500,90,194
2018-07-12,3,7,28,0,summer,39.84,113.49,20.61,60.250720878181774,550000,5500,0.13,HOSP_6,500,90,194
2018-07-13,4,7,28,0,summer,39.8,112.81,19.82,60.25072087818175,550000,5500,0.13,HOSP_6,500,90,203
2018-07-14,5,7,28,1,summer,39.77,112.13,19.05,62.181685175319636,550000,5500,0.13,HOSP_6,500,90,178
2018-07-15,6,7,28,1,summer,39.73,111.46,18.28,65.6611626088243,550000,5500,0.13,HOSP_6,500,90,170
2018-07-16,0,7,29,0,summer,39.69,110.79,17.53,69.99999999999997,550000,5500,0.13,HOSP_6,500,90,208
2018-07-17,1,7,29,0,summer,39.65,110.12,16.79,74.33883739117552,550000,5500,0.13,HOSP_6,500,90,200
2018-07-18,2,7,29,0,summer,39.6,109.45,16.06,77.81831482468031,550000,5500,0.13,HOSP_6,500,90,192
2018-07-19,3,7,29,0,summer,39.55,108.79,15.35,79.74927912181823,550000,5500,0.13,HOSP_6,500,90,191
2018-07-20,4,7,29,0,summer,39.5,108.13,14.64,79.74927912181825,550000,5500,0.13,HOSP_6,500,90,200
2018-07-21,5,7,29,1,summer,39.44,107.48,13.96,77.81831482468034,550000,5500,0.13,HOSP_6,500,90,175
2018-07-22,6,7,29,1,summer,39.38,106.82,13.28,74.33883739117555,550000,5500,0.13,HOSP_6,500,90,167
2018-07-23,0,7,30,0,summer,39.32,106.18,12.62,70.0,550000,5500,0.13,HOSP_6,500,90,205
2018-07-24,1,7,30,0,summer,39.26,105.53,11.98,65.66116260882445,550000,5500,0.13,HOSP_6,500,90,197
2018-07-25,2,7,30,0,summer,39.19,104.89,11.35,62.18168517531974,550000,5500,0.13,HOSP_6,500,90,189
2018-07-26,3,7,30,0,summer,39.12,104.26,10.73,60.25072087818179,550000,5500,0.13,HOSP_6,500,90,188
2018-07-27,4,7,30,0,summer,39.05,103.63,10.13,60.25072087818173,550000,5500,0.13,HOSP_6,500,90,198
2018-07-28,5,7,30,1,summer,38.98,103.0,9.55,62.18168517531977,550000,5500,0.13,HOSP_6,500,90,173
2018-07-29,6,7,30,1,summer,38.9,102.38,8.98,65.66116260882448,550000,5500,0.13,HOSP_6,500,90,165
2018-07-30,0,7,31,0,summer,38.82,101.76,8.43,70.00000000000003,550000,5500,0.13,HOSP_6,500,90,202
2018-07-31,1,7,31,0,summer,38.74,101.15,7.89,74.33883739117557,550000,5500,0.13,HOSP_6,500,90,194
2018-08-01,2,8,31,0,summer,38.65,100.55,7.37,77.81831482468027,550000,5500,0.13,HOSP_6,500,90,186
2018-08-02,3,8,31,0,summer,38.57,99.95,6.86,79.74927912181822,550000,5500,0.13,HOSP_6,500,90,186
2018-08-03,4,8,31,0,summer,38.48,99.36,6.38,79.74927912181826,550000,5500,0.13,HOSP_6,500,90,195
2018-08-04,5,8,31,1,summer,38.38,98.77,5.9,77.8183148246803,550000,5500,0.13,HOSP_6,500,90,170
2018-08-05,6,8,31,1,summer,38.29,98.19,5.45,74.33883739117562,550000,5500,0.13,HOSP_6,500,90,163
2018-08-06,0,8,32,0,summer,38.19,97.62,5.01,70.00000000000007,550000,5500,0.13,HOSP_6,500,90,199
2018-08-07,1,8,32,0,summer,38.09,97.05,4.59,65.66116260882451,550000,5500,0.13,HOSP_6,500,90,192
2018-08-08,2,8,32,0,summer,37.99,96.49,4.19,62.18168517531971,550000,5500,0.13,HOSP_6,500,90,184
2018-08-09,3,8,32,0,summer,37.88,95.94,3.81,60.250720878181774,550000,5500,0.13,HOSP_6,500,90,184
2018-08-10,4,8,32,0,summer,37.78,95.39,3.44,60.25072087818178,550000,5500,0.13,HOSP_6,500,90,192
2018-08-11,5,8,32,1,summer,37.67,94.85,3.09,62.18168517531972,550000,5500,0.13,HOSP_6,500,90,168
2018-08-12,6,8,32,1,summer,37.55,94.32,2.76,65.66116260882441,550000,5500,0.13,HOSP_6,500,90,161
2018-08-13,0,8,33,0,summer,37.44,93.79,2.45,69.99999999999996,550000,5500,0.13,HOSP_6,500,90,197
2018-08-14,1,8,33,0,summer,37.32,93.28,2.15,74.33883739117552,550000,5500,0.13,HOSP_6,500,90,189
2018-08-15,2,8,33,0,summer,37.21,92.77,1.88,77.81831482468023,550000,5500,0.13,HOSP_6,500,90,182
2018-08-16,3,8,33,0,summer,37.09,92.27,1.62,79.7492791218182,550000,5500,0.13,HOSP_6,500,90,181
2018-08-17,4,8,33,0,summer,36.96,91.78,1.38,79.74927912181825,550000,5500,0.13,HOSP_6,500,90,184
2018-08-18,5,8,33,1,summer,36.84,91.29,1.16,77.81831482468034,550000,5500,0.13,HOSP_6,500,90,161
2018-08-19,6,8,33,1,summer,36.71,90.82,0.96,74.33883739117556,550000,5500,0.13,HOSP_6,500,90,154
2018-08-20,0,8,34,0,summer,36.58,90.35,0.78,70.0,550000,5500,0.13,HOSP_6,500,90,189
2018-08-21,1,8,34,0,summer,36.45,89.89,0.62,65.66116260882445,550000,5500,0.13,HOSP_6,500,90,181
2018-08-22,2,8,34,0,summer,36.32,89.44,0.47,62.18168517531975,550000,5500,0.13,HOSP_6,500,90,174
2018-08-23,3,8,34,0,summer,36.19,89.0,0.35,60.25072087818176,550000,5500,0.13,HOSP_6,500,90,174
2018-08-24,4,8,34,0,summer,36.05,88.57,0.24,60.25072087818177,550000,5500,0.13,HOSP_6,500,90,182
2018-08-25,5,8,34,1,summer,35.91,88.15,0.15,62.18168517531968,550000,5500,0.13,HOSP_6,500,90,159
2018-08-26,6,8,34,1,summer,35.77,87.74,0.09,65.66116260882436,550000,5500,0.13,HOSP_6,500,90,152
2018-08-27,0,8,35,0,summer,35.63,87.34,0.04,69.99999999999989,550000,5500,0.13,HOSP_6,500,90,187
2018-08-28,1,8,35,0,summer,35.49,86.95,0.01,74.33883739117545,550000,5500,0.13,HOSP_6,500,90,180
2018-08-29,2,8,35,0,summer,35.34,86.56,0.0,77.81831482468019,550000,5500,0.13,HOSP_6,500,90,172
2018-08-30,3,8,35,0,summer,35.2,86.19,0.01,79.74927912181825,550000,5500,0.13,HOSP_6,500,90,172
2018-08-31,4,8,35,0,summer,35.05,85.83,0.04,79.74927912181823,550000,5500,0.13,HOSP_6,500,90,181
2018-09-01,5,9,35,1,monsoon,34.9,85.47,0.09,77.8183148246803,550000,5500,0.13,HOSP_6,500,90,158
2018-09-02,6,9,35,1,monsoon,34.75,85.13,0.15,74.33883739117562,550000,5500,0.13,HOSP_6,500,90,151
2018-09-03,0,9,36,0,monsoon,34.6,84.8,0.24,70.00000000000009,550000,5500,0.13,HOSP_6,500,90,185
2018-09-04,1,9,36,0,monsoon,34.44,84.48,0.35,65.66116260882453,550000,5500,0.13,HOSP_6,500,90,178
2018-09-05,2,9,36,0,monsoon,34.29,84.17,0.47,62.18168517531971,550000,5500,0.13,HOSP_6,500,90,171
2018-09-06,3,9,36,0,monsoon,34.13,83.87,0.62,60.250720878181774,550000,5500,0.13,HOSP_6,500,90,171
2018-09-07,4,9,36,0,monsoon,33.98,83.58,0.78,60.250720878181745,550000,5500,0.13,HOSP_6,500,90,179
2018-09-08,5,9,36,1,monsoon,33.82,83.3,0.96,62.18168517531963,550000,5500,0.13,HOSP_6,500,90,157
2018-09-09,6,9,36,1,monsoon,33.66,83.03,1.16,65.66116260882441,550000,5500,0.13,HOSP_6,500,90,150
2018-09-10,0,9,37,0,monsoon,33.5,82.77,1.38,69.99999999999996,550000,5500,0.13,HOSP_6,500,90,184
2018-09-11,1,9,37,0,monsoon,33.33,82.52,1.62,74.33883739117564,550000,5500,0.13,HOSP_6,500,90,177
2018-09-12,2,9,37,0,monsoon,33.17,82.29,1.88,77.81831482468031,550000,5500,0.13,HOSP_6,500,90,170
2018-09-13,3,9,37,0,monsoon,33.01,82.07,2.15,79.74927912181823,550000,5500,0.13,HOSP_6,500,90,170
2018-09-14,4,9,37,0,monsoon,32.84,81.85,2.45,79.74927912181825,550000,5500,0.13,HOSP_6,500,90,178
2018-09-15,5,9,37,1,monsoon,32.68,81.65,2.76,77.81831482468034,550000,5500,0.13,HOSP_6,500,90,156
2018-09-16,6,9,37,1,monsoon,32.51,81.46,3.09,74.33883739117569,550000,5500,0.13,HOSP_6,500,90,149
2018-09-17,0,9,38,0,monsoon,32.34,81.28,3.44,70.00000000000016,550000,5500,0.13,HOSP_6,500,90,183
2018-09-18,1,9,38,0,monsoon,32.18,81.12,3.81,65.66116260882445,550000,5500,0.13,HOSP_6,500,90,176
2018-09-19,2,9,38,0,monsoon,32.01,80.96,4.19,62.18168517531975,550000,5500,0.13,HOSP_6,500,90,169
2018-09-20,3,9,38,0,monsoon,31.84,80.82,4.59,60.25072087818176,550000,5500,0.13,HOSP_6,500,90,169
2018-09-21,4,9,38,0,monsoon,31.67,80.68,5.01,60.25072087818176,550000,5500,0.13,HOSP_6,500,90,178
2018-09-22,5,9,38,1,monsoon,31.5,80.56,5.45,62.18168517531967,550000,5500,0.13,HOSP_6,500,90,156
2018-09-23,6,9,38,1,monsoon,31.33,80.45,5.9,65.66116260882434,550000,5500,0.13,HOSP_6,500,90,149
2018-09-24,0,9,39,0,monsoon,31.16,80.36,6.38,70.00000000000003,550000,5500,0.13,HOSP_6,500,90,183
2018-09-25,1,9,39,0,monsoon,30.99,80.27,6.86,74.33883739117557,550000,5500,0.13,HOSP_6,500,90,176
